PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: Type of test,PROPERTY: YS (MPa),PROPERTY: Elongation (%),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
CAST,FCC,T,350.0,21.9,24.0,42.0,18.0,28.051102555127752,2.792708903908615,27.0,49.0,61.0,12.0,55.84774238711935,3.566116002684979,58.0,51.9961,95.96,43.963899999999995,60.932974553727675,7.012761132400329,58.933195,1728.0,2896.0,1168.0,1943.3829191459574,261.78313812435465,1768.0,6.0,10.0,4.0,8.24921246062303,1.2254023271692112,9.0,4.0,5.0,1.0,4.100105005250262,0.18016798634821413,4.0,124.0,154.0,30.0,131.55442772138605,6.907949562686392,126.0,1.66,2.16,0.5000000000000002,1.8709975498774933,0.07975327257787472,1.88,1.0,2.0,1.0,1.7497374868743434,0.37526237529937406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.499474973748686,0.950174880112574,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.24921246062303,1.2254023271692112,9.0,0.0,1.0,1.0,0.2502625131256562,0.375262375299374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.500525026251312,0.950174880112574,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7507875393769683,1.2254023271692107,3.0,10.245,15.69,5.445,11.043892194609729,0.974075660380848,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0828246526076304,0.7368163315039641,1.5484712,194.0,229.0,35.0,215.94994749737486,15.365731534739144,194.0
WROUGHT,FCC,T,350.0,62.4,24.0,42.0,18.0,28.051102555127752,2.792708903908615,27.0,49.0,61.0,12.0,55.84774238711935,3.566116002684979,58.0,51.9961,95.96,43.963899999999995,60.932974553727675,7.012761132400329,58.933195,1728.0,2896.0,1168.0,1943.3829191459574,261.78313812435465,1768.0,6.0,10.0,4.0,8.24921246062303,1.2254023271692112,9.0,4.0,5.0,1.0,4.100105005250262,0.18016798634821413,4.0,124.0,154.0,30.0,131.55442772138605,6.907949562686392,126.0,1.66,2.16,0.5000000000000002,1.8709975498774933,0.07975327257787472,1.88,1.0,2.0,1.0,1.7497374868743434,0.37526237529937406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.499474973748686,0.950174880112574,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.24921246062303,1.2254023271692112,9.0,0.0,1.0,1.0,0.2502625131256562,0.375262375299374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.500525026251312,0.950174880112574,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7507875393769683,1.2254023271692107,3.0,10.245,15.69,5.445,11.043892194609729,0.974075660380848,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0828246526076304,0.7368163315039641,1.5484712,194.0,229.0,35.0,215.94994749737486,15.365731534739144,194.0
WROUGHT,other,T,1045.8,19.78,24.0,42.0,18.0,28.051102555127752,2.792708903908615,27.0,49.0,61.0,12.0,55.84774238711935,3.566116002684979,58.0,51.9961,95.96,43.963899999999995,60.932974553727675,7.012761132400329,58.933195,1728.0,2896.0,1168.0,1943.3829191459574,261.78313812435465,1768.0,6.0,10.0,4.0,8.24921246062303,1.2254023271692112,9.0,4.0,5.0,1.0,4.100105005250262,0.18016798634821413,4.0,124.0,154.0,30.0,131.55442772138605,6.907949562686392,126.0,1.66,2.16,0.5000000000000002,1.8709975498774933,0.07975327257787472,1.88,1.0,2.0,1.0,1.7497374868743434,0.37526237529937406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.499474973748686,0.950174880112574,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.24921246062303,1.2254023271692112,9.0,0.0,1.0,1.0,0.2502625131256562,0.375262375299374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.500525026251312,0.950174880112574,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7507875393769683,1.2254023271692107,3.0,10.245,15.69,5.445,11.043892194609729,0.974075660380848,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0828246526076304,0.7368163315039641,1.5484712,194.0,229.0,35.0,215.94994749737486,15.365731534739144,194.0
WROUGHT,other,T,392.0,20.3,24.0,28.0,4.0,26.374713696747598,1.1148790816640215,27.0,49.0,61.0,12.0,56.124141090242794,3.3446372449920645,58.0,51.9961,58.933195,6.937094999999999,56.932385753550165,2.420355870048172,58.933195,1728.0,2180.0,452.0,1854.3728813559326,135.7401181704545,1768.0,6.0,10.0,4.0,8.374713696747596,1.114879081664022,9.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,129.37654603756297,4.886494544421356,126.0,1.66,1.91,0.25,1.8308108108108112,0.07147416770870718,1.88,1.0,2.0,1.0,1.7915712322491983,0.32997243304936813,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.583142464498397,0.8544147305764427,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.374713696747596,1.114879081664022,9.0,0.0,1.0,1.0,0.20842876775080169,0.32997243304936813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.4168575355016033,0.8544147305764427,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.625286303252405,1.1148790816640224,3.0,10.245,11.19,0.9450000000000003,10.535341273476867,0.3378153889349029,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1605479294548786,0.6722538556331155,1.5484712,194.0,229.0,35.0,212.3000458085204,16.76596042924451,194.0
WROUGHT,FCC,T,299.0,76.1,24.0,28.0,4.0,26.42283737024222,1.1274256773745517,27.0,49.0,61.0,12.0,56.268512110726654,3.3822770321236564,58.0,51.9961,58.933195,6.937094999999999,56.830498062283745,2.3150536540989672,58.933195,1728.0,2180.0,452.0,1847.9560553633219,127.76223752110253,1768.0,6.0,10.0,4.0,8.422837370242215,1.1274256773745526,9.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,129.4242214532872,4.873479005280112,126.0,1.66,1.91,0.25,1.8330588235294119,0.06800065133319758,1.88,1.0,2.0,1.0,1.807612456747405,0.310749152907652,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.615224913494811,0.9054810167502784,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.422837370242215,1.1274256773745526,9.0,0.0,1.0,1.0,0.1923875432525952,0.31074915290765204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.384775086505191,0.9054810167502787,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.5771626297577863,1.1274256773745528,3.0,10.245,11.19,0.9450000000000003,10.556051903114188,0.3242204307898617,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1603500181660902,0.7072524618111613,1.5484712,194.0,229.0,35.0,215.96608996539797,15.201446342835922,194.0
WROUGHT,FCC,T,689.4,39.57142857142857,24.0,42.0,18.0,27.578231292517007,2.0136054421768708,27.0,49.0,61.0,12.0,56.561904761904756,3.997408487204407,58.0,51.9961,95.96,43.963899999999995,59.49591217687075,4.365768338007318,58.6934,1728.0,2896.0,1168.0,1906.895238095238,227.66533203757686,1728.0,6.0,10.0,4.0,8.500680272108843,1.3596186774029342,9.0,4.0,5.0,1.0,4.059863945578232,0.11256050719607608,4.0,124.0,154.0,30.0,129.9551020408163,6.741635429682072,124.0,1.66,2.16,0.5000000000000002,1.8599727891156463,0.08357769447915211,1.88,1.0,2.0,1.0,1.7401360544217686,0.3846693507334907,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.760544217687074,1.0060622888611228,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.500680272108843,1.3596186774029342,9.0,0.0,1.0,1.0,0.2598639455782313,0.3846693507334906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.239455782312925,1.0060622888611226,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.4993197278911565,1.359618677402934,2.0,10.245,15.69,5.445,10.814503401360545,0.7339315655513909,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8555586914285714,0.6216400215510204,0.5953947,194.0,229.0,35.0,215.73469387755102,14.785506039150352,194.0
CAST,other,C,1312.0,1.0,22.0,29.0,7.0,25.5,2.0,22.0,43.0,64.0,21.0,53.5,6.0,43.0,47.867,63.546,15.679000000000002,55.345029999999994,3.9093687499999996,47.867,1357.77,2183.0,825.23,1810.97125,217.77875,1357.77,4.0,11.0,7.0,7.5,2.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,138.125,9.625,124.0,1.54,1.91,0.3699999999999999,1.7374999999999998,0.1425,1.54,1.0,2.0,1.0,1.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,5.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.5,2.0,4.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,2.0,1.0,10.245,16.69,6.445000000000002,11.7178232758625,1.5660883620687502,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5318576692528736,0.6647389230603449,0.0,194.0,229.0,35.0,217.75,12.0625,194.0
CAST,FCC,C,300.0,50.2,24.0,29.0,5.0,26.8,1.44,24.0,49.0,64.0,15.0,57.4,4.32,49.0,51.9961,63.546,11.549900000000001,57.802738999999995,3.1057512000000003,51.9961,1357.77,2180.0,822.23,1768.9540000000002,181.23680000000004,1357.77,6.0,11.0,5.0,8.8,1.44,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,130.6,4.480000000000001,124.0,1.66,1.91,0.25,1.8359999999999999,0.07279999999999998,1.66,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.2,1.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.8,1.44,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.8,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.2,1.44,1.0,10.245,11.19,0.9450000000000003,10.711,0.3428000000000001,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.85090574,0.782929008,0.0,194.0,229.0,35.0,220.4,10.559999999999997,194.0
CAST,FCC,C,700.0,22.0,22.0,29.0,7.0,26.363636363636363,1.7851239669421488,24.0,43.0,64.0,21.0,56.09090909090909,5.355371900826446,49.0,47.867,63.546,15.679000000000002,56.89948999999999,3.8087727272727276,51.9961,1357.77,2180.0,822.23,1784.5945454545456,181.8231404958678,1357.77,4.0,11.0,7.0,8.363636363636363,1.7851239669421488,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,133.27272727272728,6.942148760330582,124.0,1.54,1.91,0.3699999999999999,1.8090909090909089,0.10314049586776868,1.66,1.0,2.0,1.0,1.6363636363636365,0.4628099173553718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.7272727272727275,1.7520661157024795,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.363636363636363,1.7851239669421488,6.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.272727272727273,1.7520661157024795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.6363636363636362,1.7851239669421488,1.0,10.245,16.69,6.445000000000002,11.254545454545454,0.9882644628099171,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7735527212121212,0.7680103845730027,0.0,194.0,229.0,35.0,218.0,13.090909090909092,194.0
CAST,other,C,1042.0,3.0,22.0,29.0,7.0,26.137931034482758,1.9262782401902498,24.0,43.0,64.0,21.0,55.41379310344827,5.7788347205707495,49.0,47.867,63.546,15.679000000000002,56.4322922413793,4.095075267538645,51.9961,1357.77,2180.0,822.23,1792.6844827586208,180.7873959571938,1357.77,4.0,11.0,7.0,8.13793103448276,1.9262782401902498,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,134.6551724137931,8.489892984542214,124.0,1.54,1.91,0.3699999999999999,1.7951724137931033,0.1170035671819263,1.66,1.0,2.0,1.0,1.6551724137931034,0.45184304399524383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.482758620689656,1.9143876337693224,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.13793103448276,1.9262782401902498,6.0,0.0,1.0,1.0,0.3448275862068966,0.45184304399524383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.5172413793103448,1.9143876337693224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.862068965517241,1.9262782401902498,1.0,10.245,16.69,6.445000000000002,11.535689655172414,1.4218787158145065,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7335425390804599,0.7558789385652003,0.0,194.0,229.0,35.0,216.75862068965517,14.126040428061831,194.0
CAST,FCC,C,1272.0,2.0,22.0,29.0,7.0,26.0,2.0,22.0,43.0,64.0,21.0,55.0,6.0,43.0,47.867,63.546,15.679000000000002,56.1467825,4.2440825,47.867,1357.77,2180.0,822.23,1797.6283333333333,179.705,1357.77,4.0,11.0,7.0,8.0,2.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,135.5,9.333333333333334,124.0,1.54,1.91,0.3699999999999999,1.7866666666666664,0.12444444444444451,1.54,1.0,2.0,1.0,1.6666666666666667,0.44444444444444436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,8.0,2.0,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.0,2.0,1.0,10.245,16.69,6.445000000000002,11.707500000000001,1.6608333333333345,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7090918722222223,0.7469834185185186,0.0,194.0,229.0,35.0,216.0,14.666666666666666,194.0
CAST,other,C,303.0,50.2,23.0,29.0,6.0,26.768345894486316,1.4656732711388556,24.0,46.0,64.0,18.0,57.30503768345895,4.397019813416566,49.0,50.9415,63.546,12.604500000000002,57.74558468861563,3.147894063527613,51.9961,1357.77,2183.0,825.23,1772.4030146767157,183.83143357007015,1357.77,5.0,11.0,6.0,8.768345894486316,1.4656732711388556,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,153.0,29.0,130.78659262197542,4.59071211580754,124.0,1.63,1.91,0.28,1.8342840142800476,0.07423560379208927,1.66,1.0,2.0,1.0,1.6033320111067038,0.4786449909612881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.165013883379611,1.4557605050538587,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,8.768345894486316,1.4656732711388556,6.0,0.0,1.0,1.0,0.39666798889329635,0.4786449909612882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.834986116620389,1.4557605050538587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.231654105513685,1.4656732711388558,1.0,10.245,13.01,2.7650000000000006,10.73015073383578,0.35519722392199066,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8438176715589052,0.7820304073312929,0.0,194.0,229.0,35.0,220.47163823879413,10.500451502893348,194.0
CAST,other,C,307.0,50.2,23.0,29.0,6.0,26.735010811873405,1.4920257772281467,24.0,46.0,64.0,18.0,57.20503243562021,4.476077331684441,49.0,50.9415,63.546,12.604500000000002,57.68539522311775,3.191039642479554,51.9961,1357.77,2183.0,825.23,1776.0351877334383,186.48931126412998,1357.77,5.0,11.0,6.0,8.735010811873403,1.4920257772281469,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,153.0,29.0,130.98309416158838,4.704615027787189,124.0,1.63,1.91,0.28,1.8324769019068212,0.07571035749146295,1.66,1.0,2.0,1.0,1.6068409671712207,0.47717001546783633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.128169844702183,1.4718538669532677,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,8.735010811873403,1.4920257772281469,6.0,0.0,1.0,1.0,0.3931590328287793,0.47717001546783633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.8718301552978183,1.4718538669532675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.2649891881265978,1.492025777228147,1.0,10.245,13.01,2.7650000000000006,10.750318458816592,0.37584249123246477,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8363531944171417,0.7809819583902956,0.0,194.0,229.0,35.0,220.54708079418126,10.437224609467755,194.0
CAST,other,C,330.0,50.2,23.0,29.0,6.0,26.699376947040495,1.5194194543919417,24.0,46.0,64.0,18.0,57.09813084112149,4.558258363175824,49.0,50.9415,63.546,12.604500000000002,57.6210551012461,3.2357592275162315,51.9961,1357.77,2183.0,825.23,1779.9178348909659,189.2459130346173,1357.77,5.0,11.0,6.0,8.699376947040498,1.519419454391941,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,153.0,29.0,131.1931464174455,4.823322755019844,124.0,1.63,1.91,0.28,1.8305451713395635,0.07724473753166217,1.66,1.0,2.0,1.0,1.6105919003115265,0.4755388631709707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.088785046728972,1.4884851660989316,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,8.699376947040498,1.519419454391941,6.0,0.0,1.0,1.0,0.3894080996884735,0.4755388631709707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.911214953271028,1.4884851660989316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.300623052959502,1.519419454391941,1.0,10.245,13.01,2.7650000000000006,10.771876947040498,0.3974419163245698,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8283739680685358,0.7797453519715453,0.0,194.0,229.0,35.0,220.62772585669782,10.369052124882327,194.0
CAST,other,C,616.0,28.0,23.0,29.0,6.0,26.660886319845858,1.548108300756234,24.0,46.0,64.0,18.0,56.98265895953757,4.644324902268703,49.0,50.9415,63.546,12.604500000000002,57.55155684007706,3.2824371791016524,51.9961,1357.77,2183.0,825.23,1784.111753371869,192.1253410850123,1357.77,5.0,11.0,6.0,8.660886319845858,1.548108300756234,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,153.0,29.0,131.42003853564546,4.948006578532158,124.0,1.63,1.91,0.28,1.8284585741811172,0.07944728449924093,1.66,1.0,2.0,1.0,1.6146435452793835,0.47371371505154786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.0462427745664735,1.5057859155557038,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,8.660886319845858,1.548108300756234,6.0,0.0,1.0,1.0,0.3853564547206165,0.47371371505154786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.9537572254335256,1.505785915555704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.339113680154142,1.548108300756234,1.0,10.245,13.01,2.7650000000000006,10.795163776493254,0.4202278726318951,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8197550481695568,0.7782751073837711,0.0,194.0,229.0,35.0,220.71483622350672,10.294734575532477,194.0
CAST,other,C,650.0,50.0,24.0,46.0,22.0,30.0,6.153846153846153,24.0,49.0,62.0,13.0,56.8076923076923,4.068047337278108,49.0,51.9961,106.42,54.4239,65.93755846153846,15.570169822485205,51.9961,1519.0,2180.0,661.0,1849.7788461538462,127.00813609467458,1728.0,6.0,10.0,4.0,8.538461538461538,1.301775147928994,6.0,4.0,5.0,1.0,4.1923076923076925,0.31065088757396464,4.0,124.0,139.0,15.0,132.26923076923075,5.695266272189345,124.0,1.55,2.2,0.6500000000000001,1.8826923076923074,0.13254437869822483,1.66,0.0,2.0,2.0,1.4230769230769231,0.7100591715976331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.115384615384615,1.4497041420118342,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.538461538461538,1.301775147928994,6.0,0.0,1.0,1.0,0.1923076923076923,0.3106508875739645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.8846153846153846,1.4497041420118342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0769230769230766,1.6272189349112425,0.0,10.245,14.41,4.165000000000001,11.344714854111539,1.178955825341716,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8181905238726791,0.7779819047133237,0.0,194.0,229.0,35.0,220.26923076923077,10.355029585798814,194.0
CAST,other,C,650.0,46.0,24.0,46.0,22.0,29.814814814814813,5.994513031550068,24.0,49.0,62.0,13.0,56.629629629629626,4.11522633744856,49.0,51.9961,106.42,54.4239,65.53016907407407,15.144381824417007,51.9961,1519.0,2180.0,661.0,1837.5277777777776,126.84156378600812,1728.0,6.0,10.0,4.0,8.481481481481481,1.316872427983539,6.0,4.0,5.0,1.0,4.185185185185185,0.30178326474622763,4.0,124.0,139.0,15.0,132.5185185185185,5.761316872427982,124.0,1.55,2.2,0.6500000000000001,1.8703703703703705,0.14032921810699586,1.66,0.0,2.0,2.0,1.4444444444444444,0.6995884773662551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.037037037037036,1.454046639231824,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.481481481481481,1.316872427983539,6.0,0.0,1.0,1.0,0.18518518518518517,0.30178326474622763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.962962962962963,1.4540466392318243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.148148148148148,1.646090534979424,0.0,10.245,14.41,4.165000000000001,11.312969348659259,1.1470483893854593,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7878986570881225,0.7716061799347239,0.0,194.0,229.0,35.0,220.14814814814812,10.150891632373126,194.0
