Crystallinity,Temperature (K),log Resistivity,Power factor (W*m/K^2),ZT,Thermal conductivity (W/(m*K)),Seebeck coefficient (uV/K),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
polycrystalline,400.0002952,-2.255510651,0.00259,0.365565734,2.837,-379.426,22.0,72.0,50.0,41.26666666666667,12.993333333333334,28.0,43.0,80.0,37.0,61.68333333333334,12.211111111111114,61.0,47.867,178.49,130.62300000000002,95.38779999999998,34.93864666666666,58.6934,505.08,2506.0,2000.92,1479.0933333333332,649.3422222222222,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,10.0,4.0,6.0,2.0,4.683333333333334,0.5922222222222221,4.0,124.0,175.0,51.0,144.5,17.333333333333332,124.0,1.3,1.96,0.6599999999999999,1.7508333333333332,0.24555555555555553,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,8.0,0.0,14.0,14.0,1.633333333333333,2.8855555555555554,0.0,4.0,18.0,14.0,10.966666666666667,3.6633333333333327,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,21.500083333333333,8.415405555555553,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846715333333334,0.2646183644444445,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
polycrystalline,300.0003496,-1.289882635,1.8e-06,0.000131668,4.11,30.42,12.0,47.0,35.0,15.27814569536424,4.8497872900311405,12.0,65.0,79.0,14.0,71.42384105960265,4.619972808210167,68.0,24.305,107.8682,83.5632,32.011478145695364,11.76724713828341,24.305,923.0,1687.0,764.0,1115.0525165562913,254.37419411429318,923.0,2.0,14.0,12.0,6.033112582781457,5.341870970571466,2.0,3.0,5.0,2.0,3.1456953642384105,0.2508661900793824,3.0,111.0,145.0,34.0,132.28476821192052,11.711767027761944,141.0,1.31,2.01,0.6999999999999997,1.5240397350993378,0.28349633787991746,1.31,1.0,2.0,1.0,1.9933774834437084,0.013157317661506325,2.0,0.0,2.0,2.0,0.6622516556291391,0.8859260558747423,0.0,0.0,10.0,10.0,1.390728476821192,2.394631814394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,4.04635761589404,2.7288276829963602,2.0,0.0,1.0,1.0,0.006622516556291391,0.013157317661506072,0.0,0.0,4.0,4.0,1.3245033112582782,1.7718521117494845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3311258278145695,1.7674663391956493,0.0,16.33,23.005,6.675000000000001,22.375033112582784,0.8489539932459087,22.89,0.0,0.773,0.773,0.2043046357615894,0.273308188237358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,204.86754966887418,14.394105521687647,194.0
polycrystalline,700.0006364,-1.710317421,0.00021,0.038004955,3.86562,-202.219,8.0,49.0,41.0,24.4,19.68,8.0,75.0,87.0,12.0,82.2,5.76,87.0,15.9994,114.818,98.8186,55.52683999999999,47.432928,15.9994,54.8,429.75,374.95,204.78,179.97600000000003,54.8,13.0,16.0,3.0,14.8,1.44,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,142.0,76.0,96.4,36.480000000000004,66.0,1.78,3.44,1.66,2.7760000000000002,0.7968,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.8,1.44,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,8.8,3.3600000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,24.26,15.155000000000001,15.167000000000002,7.2744,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,139.0,127.0,62.8,60.959999999999994,12.0
polycrystalline,300.0007096,-2.409026716,7.15e-05,0.012433026,1.72527,-52.8011,8.0,70.0,62.0,14.7,8.040000000000001,8.0,7.0,87.0,80.0,63.739999999999995,27.912,87.0,15.9994,173.054,157.0546,30.965168100000007,17.958921720000003,15.9994,54.8,1519.0,1464.2,551.1400000000001,595.608,54.8,2.0,16.0,14.0,11.32,5.616,16.0,2.0,6.0,4.0,2.84,1.008,2.0,66.0,187.0,121.0,103.55999999999999,45.072,66.0,1.0,3.44,2.44,2.5682,1.04616,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,0.9,1.476,0.0,0.0,14.0,14.0,0.28,0.5488000000000001,0.0,2.0,16.0,14.0,5.58,1.432,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.1,1.044,2.0,9.105,37.77,28.665000000000003,15.587165517242,9.61444717241352,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,5.58217241379e-05,9.1547627586156e-05,0.0,12.0,225.0,213.0,95.76,100.51200000000001,12.0
polycrystalline,300.0002628,-2.945249096,0.00326,0.380118325,2.57047,-192.21,27.0,51.0,24.0,45.04938271604938,8.91327541533303,51.0,58.0,85.0,27.0,78.20987654320987,10.059442158207592,85.0,58.933195,121.76,62.82680500000001,106.16150493827162,23.322622191739065,121.76,429.75,1768.0,1338.25,1111.3154320987655,324.28867550678257,903.78,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,4.0,5.0,1.0,4.753086419753086,0.37189452827312924,5.0,126.0,142.0,16.0,135.82716049382717,4.852918762383781,139.0,1.78,2.05,0.2699999999999998,2.0046913580246914,0.06712391403749414,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.234567901234568,1.1339734796524918,3.0,7.0,10.0,3.0,9.25925925925926,1.1156835848193873,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2839506172839505,1.1278768480414574,3.0,0.0,3.0,3.0,0.7407407407407408,1.1156835848193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0246913580246915,0.048773052888279336,3.0,10.245,31.56,21.314999999999998,26.206913580246912,7.930498399634201,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3823385679012346,0.5758679664685262,0.0,139.0,194.0,55.0,172.58024691358025,10.57765584514556,166.0
polycrystalline,400.000309,0.334783368,1.77e-05,0.000516571,13.7,-618.43,8.0,60.0,52.0,25.857142857142858,20.40816326530612,8.0,19.0,87.0,68.0,64.28571428571429,25.95918367346939,87.0,15.9994,144.242,128.24259999999998,59.43251428571428,49.63784489795918,15.9994,54.8,1357.77,1302.97,594.9957142857144,617.3665306122449,54.8,3.0,16.0,13.0,11.571428571428571,5.061224489795919,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,201.0,135.0,114.0,54.857142857142854,66.0,1.14,3.44,2.3,2.5628571428571427,1.0024489795918368,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,6.0,11.0,5.0,6.714285714285714,1.2244897959183676,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,1.0,10.0,9.0,4.142857142857143,3.3469387755102042,2.0,9.105,34.81,25.705000000000002,16.73,10.331428571428573,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.42857142857143,94.20408163265304,12.0
polycrystalline,300.0005294,-2.675717545,0.000514,0.080921257,1.904,104.0,8.0,27.0,19.0,13.857142857142858,7.5102040816326525,8.0,2.0,87.0,85.0,66.57142857142857,23.346938775510207,87.0,15.9994,58.933195,42.933794999999996,29.264822754285714,16.953355568979593,15.9994,54.8,1768.0,1713.2,589.4385714285714,673.4636734693878,54.8,1.0,16.0,15.0,11.857142857142858,4.7346938775510194,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,166.0,100.0,97.42857142857143,35.91836734693878,66.0,0.93,3.44,2.51,2.6357142857142857,0.9191836734693878,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,6.142857142857143,1.63265306122449,6.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,3.0,3.0,0.8571428571428571,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.142857142857143,0.4897959183673469,2.0,9.105,29.2433333333,20.1383333333,12.307619047614285,4.838775510195918,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.4424203428571429,0.6320290612244898,0.0,12.0,229.0,217.0,95.0,94.85714285714286,12.0
polycrystalline,700.0002806,-1.483327154,0.000286,0.974581824,0.2056,306.696,24.0,47.0,23.0,34.75,6.125,34.0,49.0,89.0,40.0,73.0,16.0,89.0,51.9961,107.8682,55.8721,79.44607500000001,14.211062500000008,78.96,494.0,2180.0,1686.0,1100.7325,606.7325000000001,494.0,6.0,16.0,10.0,12.25,3.75,16.0,4.0,5.0,1.0,4.25,0.375,4.0,120.0,145.0,25.0,131.0,11.0,120.0,1.66,2.55,0.8899999999999999,2.1725,0.37749999999999995,2.55,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,5.0,10.0,5.0,8.75,1.875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,12.25,3.75,16.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.75,1.625,2.0,11.19,25.92,14.730000000000002,19.84,6.080000000000002,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,120.5,106.5,14.0
polycrystalline,400.0006089,-3.073351494,0.00194,0.365,2.13,128.0,11.0,82.0,71.0,57.859375,18.105468750000004,52.0,2.0,90.0,88.0,66.93749999999999,28.56445312500001,90.0,22.98976928,207.2,184.21023072,143.03045072499998,48.127161956249985,127.6,370.87,1050.0,679.13,700.55453125,126.4716064453125,722.66,1.0,16.0,15.0,11.890625,4.792480468749999,16.0,3.0,6.0,3.0,5.21875,0.5859375,5.0,138.0,195.0,57.0,152.09374999999997,15.581054687499988,138.0,0.93,2.33,1.4,1.91515625,0.45554199218750013,2.1,1.0,2.0,1.0,1.921875,0.14404296875,2.0,0.0,4.0,4.0,2.3125,1.318359375,4.0,0.0,10.0,10.0,7.65625,3.5888671875,10.0,0.0,14.0,14.0,5.25,6.5625,0.0,1.0,28.0,27.0,17.140625,8.14453125,16.0,0.0,1.0,1.0,0.078125,0.14404296875,0.0,0.0,4.0,4.0,2.28125,1.2890625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.359375,1.23046875,2.0,28.11,54.23,26.119999999999997,34.87874999998437,6.047265625004881,34.7633333333,0.0,0.464,0.464,0.18125,0.2208984375,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,196.796875,34.99755859375,152.0
polycrystalline,400.0002084,-1.923213966,6.83e-05,0.01132081,2.41307,-90.28,8.0,60.0,52.0,14.6,7.919999999999999,8.0,7.0,87.0,80.0,64.24,27.312,87.0,15.9994,144.242,128.24259999999998,30.686129,17.624074800000002,15.9994,54.8,1519.0,1464.2,563.26,610.152,54.8,2.0,16.0,14.0,11.42,5.496,16.0,2.0,6.0,4.0,2.84,1.008,2.0,66.0,201.0,135.0,103.1,44.52,66.0,1.0,3.44,2.44,2.5768,1.0358399999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,4.0,4.0,0.08,0.1568,0.0,2.0,7.0,5.0,5.4799999999999995,1.2528000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,10.0,10.0,0.2,0.392,0.0,0.0,10.0,10.0,2.4,1.3439999999999999,2.0,9.105,37.77,28.665000000000003,15.055317241380001,8.967473103448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,94.97999999999999,99.576,12.0
polycrystalline,300.0002365,-3.48945499,0.000526,0.053719136,2.94,-41.3,16.0,83.0,67.0,27.0,16.0,16.0,43.0,88.0,45.0,77.0,16.19047619047619,88.0,32.065,208.9804,176.9154,61.101009523809516,42.25125442176871,32.065,388.36,1941.0,1552.6399999999999,780.327619047619,552.7011337868481,388.36,4.0,16.0,12.0,13.0,4.285714285714286,16.0,3.0,6.0,3.0,3.6666666666666665,0.8253968253968252,3.0,105.0,160.0,55.0,124.23809523809523,23.818594104308385,105.0,1.54,2.58,1.04,2.2523809523809524,0.40562358276643995,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.9047619047619047,1.3832199546485262,4.0,0.0,10.0,10.0,1.9047619047619047,2.3582766439909295,0.0,0.0,14.0,14.0,2.0,3.428571428571428,0.0,4.0,29.0,25.0,8.809523809523808,5.768707482993197,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666665,0.7936507936507936,2.0,0.0,8.0,8.0,1.9047619047619047,2.902494331065759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.571428571428571,2.108843537414966,2.0,16.69,32.95,16.26,24.64425595238095,3.7877409297052163,25.786875,0.0,2.202,2.202,1.3631428571428572,1.0385850340136051,2.202,0.0,2.25333333333e-05,2.25333333333e-05,5.365079365071429e-06,8.175359032489794e-06,0.0,12.0,194.0,182.0,91.23809523809523,48.934240362811785,70.0
polycrystalline,300.0006089,-2.71219827,0.000845,0.239019646,1.06,-128.0,31.0,38.0,7.0,32.591,1.579428000000001,32.0,8.0,79.0,71.0,67.209,17.289028,79.0,69.723,87.62,17.897000000000006,73.99573500000001,3.9782853800000084,72.64,302.91,1211.4,908.49,928.9159500000002,356.8233915,1211.4,2.0,14.0,12.0,11.963000000000001,2.9091959999999997,14.0,4.0,5.0,1.0,4.146000000000001,0.24936800000000056,4.0,120.0,195.0,75.0,131.52,18.53616000000001,120.0,0.95,2.01,1.0599999999999998,1.79824,0.24768607999999986,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.423,0.656626,2.0,0.0,10.0,10.0,8.540000000000001,2.4936799999999995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,11.963000000000001,2.9091959999999997,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.701,1.0806920000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.701,1.0806920000000002,4.0,18.8575,54.23,35.372499999999995,26.3818125,8.131670750000001,23.005,0.0,0.383,0.383,0.217927,0.18785307400000004,0.383,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,179.115,65.61555,225.0
single crystal,300.0008525,-3.259637311,0.00477,0.975,1.468195804,162.0,52.0,83.0,31.0,64.4,14.88,52.0,86.0,90.0,4.0,88.4,1.9199999999999988,90.0,127.6,208.9804,81.38040000000001,160.15216,39.06259200000001,127.6,544.4,722.66,178.26,651.356,85.56479999999999,722.66,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,5.0,6.0,1.0,5.4,0.4800000000000001,5.0,138.0,148.0,10.0,142.0,4.8,138.0,2.02,2.1,0.08000000000000007,2.068,0.03840000000000003,2.1,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,16.0,29.0,13.0,21.2,6.24,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,32.95,34.7633333333,1.813333333299994,34.03799999998,0.8703999999839965,34.7633333333,0.0,0.464,0.464,0.27840000000000004,0.22271999999999997,0.464,0.0,0.0,0.0,0.0,0.0,0.0,12.0,152.0,140.0,96.0,67.2,152.0
polycrystalline,400.0003072,-2.66275784,0.00015,0.015454418,3.89,-57.16,8.0,41.0,33.0,18.466666666666665,12.21111111111111,8.0,8.0,87.0,79.0,60.050000000000004,31.441666666666663,87.0,15.9994,92.90638,76.90698,40.71712933333333,28.837350888888892,15.9994,54.8,2750.0,2695.2,644.9333333333334,688.4888888888889,54.8,2.0,16.0,14.0,10.533333333333333,6.377777777777777,16.0,2.0,5.0,3.0,3.1166666666666667,1.3027777777777778,2.0,66.0,195.0,129.0,114.05,56.05833333333334,66.0,0.95,3.44,2.49,2.5028333333333332,1.0933611111111112,3.44,1.0,2.0,1.0,1.9666666666666668,0.06444444444444433,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,4.0,4.0,0.4000000000000001,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.7,1.5366666666666664,6.0,0.0,1.0,1.0,0.03333333333333333,0.06444444444444446,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,0.0,8.0,8.0,1.2666666666666668,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.466666666666667,1.777777777777778,2.0,9.105,54.23,45.125,21.700083333333335,16.264958333333336,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.00444444444e-06,5.207703703696001e-06,0.0,12.0,229.0,217.0,96.75,98.875,12.0
polycrystalline,700.0003401,-2.796401484,0.00383,1.385962072,1.93658,-247.54,27.0,51.0,24.0,45.04938271604938,8.91327541533303,51.0,58.0,85.0,27.0,78.20987654320987,10.059442158207592,85.0,58.933195,121.76,62.82680500000001,106.16150493827162,23.322622191739065,121.76,429.75,1768.0,1338.25,1111.3154320987655,324.28867550678257,903.78,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,4.0,5.0,1.0,4.753086419753086,0.37189452827312924,5.0,126.0,142.0,16.0,135.82716049382717,4.852918762383781,139.0,1.78,2.05,0.2699999999999998,2.0046913580246914,0.06712391403749414,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.234567901234568,1.1339734796524918,3.0,7.0,10.0,3.0,9.25925925925926,1.1156835848193873,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,13.493827160493828,2.2313671696387747,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2839506172839505,1.1278768480414574,3.0,0.0,3.0,3.0,0.7407407407407408,1.1156835848193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0246913580246915,0.048773052888279336,3.0,10.245,31.56,21.314999999999998,26.206913580246912,7.930498399634201,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.3823385679012346,0.5758679664685262,0.0,139.0,194.0,55.0,172.58024691358025,10.57765584514556,166.0
polycrystalline,300.0004932,-2.01988068,1.11e-05,0.001753013,1.9,-32.5663,8.0,62.0,54.0,18.0,12.0,8.0,7.0,87.0,80.0,65.6,25.68,87.0,15.9994,150.36,134.3606,39.631049000000004,28.3579788,15.9994,54.8,1519.0,1464.2,582.6800000000001,633.456,54.8,2.0,16.0,14.0,11.5,5.4,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,198.0,132.0,104.8,46.56,66.0,1.0,3.44,2.44,2.591,1.0188,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,6.0,6.0,0.6,1.08,0.0,2.0,8.0,6.0,6.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,8.0,8.0,0.8,1.44,0.0,0.0,8.0,8.0,3.0,1.8,2.0,9.105,37.77,28.665000000000003,14.660517241380001,8.335793103448001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,89.7,93.24000000000001,12.0
polycrystalline,300.0008112,-1.160000001,0.000157,0.026234732,1.8,330.0,8.0,57.0,49.0,21.524,16.2288,8.0,8.0,87.0,79.0,66.38,24.744,87.0,15.9994,138.90547,122.90607000000001,48.96223112,39.555397344,15.9994,54.8,1768.0,1713.2,624.508,683.6496000000001,54.8,2.0,16.0,14.0,11.996,4.8048,16.0,2.0,6.0,4.0,3.196,1.4352,2.0,66.0,207.0,141.0,106.152,48.1824,66.0,0.95,3.44,2.49,2.6594,0.93672,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.596,2.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.996,1.2063999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.364,2.8557119999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.564,2.130912,2.0,9.105,54.23,45.125,14.960830000000001,8.913328000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,225.0,213.0,84.924,87.5088,12.0
